run_id,sample_id,sample_alias,biosample_id,bioproject_id,library_layout,amplicon,experiment_title,experiment_id,experiment_instrument,experiment_platform
SRR1525639,f5234e6da97f,SUBJECT_3_PRE,SAMN02940984,PRJNA246028_PRJNA256169,PAIRED,bac_16s,Characterization and quantification of the bacterial microbiome in cystic fibrosis subjects over the course of antibacterial therapy,SRX661810,Illumina HiSeq 1000,ILLUMINA
SRR1521246,f5234e6da97f,SUBJECT_3_PRE,SAMN02742140,PRJNA246028_PRJNA256169,SINGLE,fun_its,Characterization and quantification of the fungal microbiome in cystic fibrosis subjects over the course of antibacterial therapy,SRX657818,454 GS FLX Titanium,LS454
SRR1618944,02c38465d3c1,Fish25B6t0,SAMN03107182,PRJNA263505,SINGLE,bac_16s,Fish_25_B6_t0_16S,SRX738414,Ion Torrent PGM,ION_TORRENT
SRR1619064,02c38465d3c1,Fish25B6t0,SAMN03107302,PRJNA263505,SINGLE,fun_its,Fish_25_B6_t0_ITS,SRX738534,Ion Torrent PGM,ION_TORRENT
SRR1618964,0426f9f60873,SV119B6t0,SAMN03107202,PRJNA263505,SINGLE,bac_16s,SV1_19_B6_t0_16S,SRX738434,Ion Torrent PGM,ION_TORRENT
SRR1619084,0426f9f60873,SV119B6t0,SAMN03107322,PRJNA263505,SINGLE,fun_its,SV1_19_B6_t0_ITS,SRX738554,Ion Torrent PGM,ION_TORRENT
SRR1618957,06a631546544,Fish39B1t0,SAMN03107195,PRJNA263505,SINGLE,bac_16s,Fish_39_B1_t0_16S,SRX738427,Ion Torrent PGM,ION_TORRENT
SRR1619077,06a631546544,Fish39B1t0,SAMN03107315,PRJNA263505,SINGLE,fun_its,Fish_39_B1_t0_ITS,SRX738547,Ion Torrent PGM,ION_TORRENT
SRR1618990,0d9f7cc924fb,SV153B5t2,SAMN03107228,PRJNA263505,SINGLE,bac_16s,SV1_53_B5_t2_16S,SRX738460,Ion Torrent PGM,ION_TORRENT
SRR1619110,0d9f7cc924fb,SV153B5t2,SAMN03107348,PRJNA263505,SINGLE,fun_its,SV1_53_B5_t2_ITS,SRX738580,Ion Torrent PGM,ION_TORRENT
SRR1618972,10cbb66d1cbf,SV123B8t1,SAMN03107210,PRJNA263505,SINGLE,bac_16s,SV1_23_B8_t1_16S,SRX738442,Ion Torrent PGM,ION_TORRENT
SRR1619092,10cbb66d1cbf,SV123B8t1,SAMN03107330,PRJNA263505,SINGLE,fun_its,SV1_23_B8_t1_ITS,SRX738562,Ion Torrent PGM,ION_TORRENT
SRR1618981,1154ac356fb7,SV129B3t0,SAMN03107219,PRJNA263505,SINGLE,bac_16s,SV1_29_B3_t0_16S,SRX738451,Ion Torrent PGM,ION_TORRENT
SRR1619101,1154ac356fb7,SV129B3t0,SAMN03107339,PRJNA263505,SINGLE,fun_its,SV1_29_B3_t0_ITS,SRX738571,Ion Torrent PGM,ION_TORRENT
SRR1618938,1222d89442c0,Fish21B7t0,SAMN03107176,PRJNA263505,SINGLE,bac_16s,Fish_21_B7_t0_16S,SRX738408,Ion Torrent PGM,ION_TORRENT
SRR1619058,1222d89442c0,Fish21B7t0,SAMN03107296,PRJNA263505,SINGLE,fun_its,Fish_21_B7_t0_ITS,SRX738528,Ion Torrent PGM,ION_TORRENT
SRR1618912,1510efab1592,Con3B1t1,SAMN03107150,PRJNA263505,SINGLE,bac_16s,Con_3_B1_t1_16S,SRX738382,Ion Torrent PGM,ION_TORRENT
SRR1619032,1510efab1592,Con3B1t1,SAMN03107270,PRJNA263505,SINGLE,fun_its,Con_3_B1_t1_ITS,SRX738502,Ion Torrent PGM,ION_TORRENT
SRR1618969,15707fdfe16e,SV123B7t0,SAMN03107207,PRJNA263505,SINGLE,bac_16s,SV1_23_B7_t0_16S,SRX738439,Ion Torrent PGM,ION_TORRENT
SRR1619089,15707fdfe16e,SV123B7t0,SAMN03107327,PRJNA263505,SINGLE,fun_its,SV1_23_B7_t0_ITS,SRX738559,Ion Torrent PGM,ION_TORRENT
SRR1619003,179788958300,SX6724B6t0,SAMN03107241,PRJNA263505,SINGLE,bac_16s,SX67_24_B6_t0_16S,SRX738473,Ion Torrent PGM,ION_TORRENT
SRR1619123,179788958300,SX6724B6t0,SAMN03107361,PRJNA263505,SINGLE,fun_its,SX67_24_B6_t0_ITS,SRX738593,Ion Torrent PGM,ION_TORRENT
SRR1618935,1b840baa9351,Fish20B3t2,SAMN03107173,PRJNA263505,SINGLE,bac_16s,Fish_20_B3_t2_16S,SRX738405,Ion Torrent PGM,ION_TORRENT
SRR1619055,1b840baa9351,Fish20B3t2,SAMN03107293,PRJNA263505,SINGLE,fun_its,Fish_20_B3_t2_ITS,SRX738525,Ion Torrent PGM,ION_TORRENT
SRR1618922,1f8f9d9fc5e6,Con3B8t2,SAMN03107160,PRJNA263505,SINGLE,bac_16s,Con_3_B8_t2_16S,SRX738392,Ion Torrent PGM,ION_TORRENT
SRR1619042,1f8f9d9fc5e6,Con3B8t2,SAMN03107280,PRJNA263505,SINGLE,fun_its,Con_3_B8_t2_ITS,SRX738512,Ion Torrent PGM,ION_TORRENT
SRR1618909,2111c4debadd,Con1B6t1,SAMN03107147,PRJNA263505,SINGLE,bac_16s,Con_1_B6_t1_16S,SRX738379,Ion Torrent PGM,ION_TORRENT
SRR1619029,2111c4debadd,Con1B6t1,SAMN03107267,PRJNA263505,SINGLE,fun_its,Con_1_B6_t1_ITS,SRX738499,Ion Torrent PGM,ION_TORRENT
SRR1619017,227f437a76bb,SX6744B1t0,SAMN03107255,PRJNA263505,SINGLE,bac_16s,SX67_44_B1_t0_16S,SRX738487,Ion Torrent PGM,ION_TORRENT
SRR1619137,227f437a76bb,SX6744B1t0,SAMN03107375,PRJNA263505,SINGLE,fun_its,SX67_44_B1_t0_ITS,SRX738607,Ion Torrent PGM,ION_TORRENT
SRR1618937,2295d39faec1,Fish20B4t2,SAMN03107175,PRJNA263505,SINGLE,bac_16s,Fish_20_B4_t2_16S,SRX738407,Ion Torrent PGM,ION_TORRENT
SRR1619057,2295d39faec1,Fish20B4t2,SAMN03107295,PRJNA263505,SINGLE,fun_its,Fish_20_B4_t2_ITS,SRX738527,Ion Torrent PGM,ION_TORRENT
SRR1618983,2340c2303927,SV137B3t0,SAMN03107221,PRJNA263505,SINGLE,bac_16s,SV1_37_B3_t0_16S,SRX738453,Ion Torrent PGM,ION_TORRENT
SRR1619103,2340c2303927,SV137B3t0,SAMN03107341,PRJNA263505,SINGLE,fun_its,SV1_37_B3_t0_ITS,SRX738573,Ion Torrent PGM,ION_TORRENT
SRR1618932,280c625e393d,Fish19B6t0,SAMN03107170,PRJNA263505,SINGLE,bac_16s,Fish_19_B6_t0_16S,SRX738402,Ion Torrent PGM,ION_TORRENT
SRR1619052,280c625e393d,Fish19B6t0,SAMN03107290,PRJNA263505,SINGLE,fun_its,Fish_19_B6_t0_ITS,SRX738522,Ion Torrent PGM,ION_TORRENT
SRR1619000,28ad2f443da3,SX6722B4t1,SAMN03107238,PRJNA263505,SINGLE,bac_16s,SX67_22_B4_t1_16S,SRX738470,Ion Torrent PGM,ION_TORRENT
SRR1619120,28ad2f443da3,SX6722B4t1,SAMN03107358,PRJNA263505,SINGLE,fun_its,SX67_22_B4_t1_ITS,SRX738590,Ion Torrent PGM,ION_TORRENT
SRR1618952,28c5661f112f,Fish28B8t0,SAMN03107190,PRJNA263505,SINGLE,bac_16s,Fish_28_B8_t0_16S,SRX738422,Ion Torrent PGM,ION_TORRENT
SRR1619072,28c5661f112f,Fish28B8t0,SAMN03107310,PRJNA263505,SINGLE,fun_its,Fish_28_B8_t0_ITS,SRX738542,Ion Torrent PGM,ION_TORRENT
SRR1619013,2aa15fd5615c,SX6737B7t0,SAMN03107251,PRJNA263505,SINGLE,bac_16s,SX67_37_B7_t0_16S,SRX738483,Ion Torrent PGM,ION_TORRENT
SRR1619133,2aa15fd5615c,SX6737B7t0,SAMN03107371,PRJNA263505,SINGLE,fun_its,SX67_37_B7_t0_ITS,SRX738603,Ion Torrent PGM,ION_TORRENT
SRR1618945,2fe6aa320bb8,Fish25B6t2,SAMN03107183,PRJNA263505,SINGLE,bac_16s,Fish_25_B6_t2_16S,SRX738415,Ion Torrent PGM,ION_TORRENT
SRR1619065,2fe6aa320bb8,Fish25B6t2,SAMN03107303,PRJNA263505,SINGLE,fun_its,Fish_25_B6_t2_ITS,SRX738535,Ion Torrent PGM,ION_TORRENT
SRR1618989,3515ab9a6e8e,SV153B5t0,SAMN03107227,PRJNA263505,SINGLE,bac_16s,SV1_53_B5_t0_16S,SRX738459,Ion Torrent PGM,ION_TORRENT
SRR1619109,3515ab9a6e8e,SV153B5t0,SAMN03107347,PRJNA263505,SINGLE,fun_its,SV1_53_B5_t0_ITS,SRX738579,Ion Torrent PGM,ION_TORRENT
SRR1619001,351f861493d7,SX6723B8t0,SAMN03107239,PRJNA263505,SINGLE,bac_16s,SX67_23_B8_t0_16S,SRX738471,Ion Torrent PGM,ION_TORRENT
SRR1619121,351f861493d7,SX6723B8t0,SAMN03107359,PRJNA263505,SINGLE,fun_its,SX67_23_B8_t0_ITS,SRX738591,Ion Torrent PGM,ION_TORRENT
SRR1618921,354c4cb78c6d,Con3B8t1,SAMN03107159,PRJNA263505,SINGLE,bac_16s,Con_3_B8_t1_16S,SRX738391,Ion Torrent PGM,ION_TORRENT
SRR1619041,354c4cb78c6d,Con3B8t1,SAMN03107279,PRJNA263505,SINGLE,fun_its,Con_3_B8_t1_ITS,SRX738511,Ion Torrent PGM,ION_TORRENT
SRR1618994,36cdc8e03002,SX6719B8t2,SAMN03107232,PRJNA263505,SINGLE,bac_16s,SX67_19_B8_t2_16S,SRX738464,Ion Torrent PGM,ION_TORRENT
SRR1619114,36cdc8e03002,SX6719B8t2,SAMN03107352,PRJNA263505,SINGLE,fun_its,SX67_19_B8_t2_ITS,SRX738584,Ion Torrent PGM,ION_TORRENT
SRR1619022,378c909a6390,SX6752B5t1,SAMN03107260,PRJNA263505,SINGLE,bac_16s,SX67_52_B5_t1_16S,SRX738492,Ion Torrent PGM,ION_TORRENT
SRR1619142,378c909a6390,SX6752B5t1,SAMN03107380,PRJNA263505,SINGLE,fun_its,SX67_52_B5_t1_ITS,SRX738612,Ion Torrent PGM,ION_TORRENT
SRR1618925,37e629e5357e,Con4B2t2,SAMN03107163,PRJNA263505,SINGLE,bac_16s,Con_4_B2_t2_16S,SRX738395,Ion Torrent PGM,ION_TORRENT
SRR1619045,37e629e5357e,Con4B2t2,SAMN03107283,PRJNA263505,SINGLE,fun_its,Con_4_B2_t2_ITS,SRX738515,Ion Torrent PGM,ION_TORRENT
SRR1618967,3864feeb8e36,SV119B7t1,SAMN03107205,PRJNA263505,SINGLE,bac_16s,SV1_19_B7_t1_16S,SRX738437,Ion Torrent PGM,ION_TORRENT
SRR1619087,3864feeb8e36,SV119B7t1,SAMN03107325,PRJNA263505,SINGLE,fun_its,SV1_19_B7_t1_ITS,SRX738557,Ion Torrent PGM,ION_TORRENT
SRR1618918,3aaeefb15706,Con3B7t1,SAMN03107156,PRJNA263505,SINGLE,bac_16s,Con_3_B7_t1_16S,SRX738388,Ion Torrent PGM,ION_TORRENT
SRR1619038,3aaeefb15706,Con3B7t1,SAMN03107276,PRJNA263505,SINGLE,fun_its,Con_3_B7_t1_ITS,SRX738508,Ion Torrent PGM,ION_TORRENT
SRR1618968,3e818e6e354b,SV123B6t1,SAMN03107206,PRJNA263505,SINGLE,bac_16s,SV1_23_B6_t1_16S,SRX738438,Ion Torrent PGM,ION_TORRENT
SRR1619088,3e818e6e354b,SV123B6t1,SAMN03107326,PRJNA263505,SINGLE,fun_its,SV1_23_B6_t1_ITS,SRX738558,Ion Torrent PGM,ION_TORRENT
SRR1618985,3e96495b0357,SV141B4t0,SAMN03107223,PRJNA263505,SINGLE,bac_16s,SV1_41_B4_t0_16S,SRX738455,Ion Torrent PGM,ION_TORRENT
SRR1619105,3e96495b0357,SV141B4t0,SAMN03107343,PRJNA263505,SINGLE,fun_its,SV1_41_B4_t0_ITS,SRX738575,Ion Torrent PGM,ION_TORRENT
SRR1619018,3fb0c6ee8b2c,SX6744B1t2,SAMN03107256,PRJNA263505,SINGLE,bac_16s,SX67_44_B1_t2_16S,SRX738488,Ion Torrent PGM,ION_TORRENT
SRR1619138,3fb0c6ee8b2c,SX6744B1t2,SAMN03107376,PRJNA263505,SINGLE,fun_its,SX67_44_B1_t2_ITS,SRX738608,Ion Torrent PGM,ION_TORRENT
SRR1618936,407f330a6f97,Fish20B4t0,SAMN03107174,PRJNA263505,SINGLE,bac_16s,Fish_20_B4_t0_16S,SRX738406,Ion Torrent PGM,ION_TORRENT
SRR1619056,407f330a6f97,Fish20B4t0,SAMN03107294,PRJNA263505,SINGLE,fun_its,Fish_20_B4_t0_ITS,SRX738526,Ion Torrent PGM,ION_TORRENT
SRR1618928,40963822cedf,Con4B5t2,SAMN03107166,PRJNA263505,SINGLE,bac_16s,Con_4_B5_t2_16S,SRX738398,Ion Torrent PGM,ION_TORRENT
SRR1619048,40963822cedf,Con4B5t2,SAMN03107286,PRJNA263505,SINGLE,fun_its,Con_4_B5_t2_ITS,SRX738518,Ion Torrent PGM,ION_TORRENT
SRR1618949,46ac6fc19bf2,Fish28B2t1,SAMN03107187,PRJNA263505,SINGLE,bac_16s,Fish_28_B2_t1_16S,SRX738419,Ion Torrent PGM,ION_TORRENT
SRR1619069,46ac6fc19bf2,Fish28B2t1,SAMN03107307,PRJNA263505,SINGLE,fun_its,Fish_28_B2_t1_ITS,SRX738539,Ion Torrent PGM,ION_TORRENT
SRR1618980,48cfeb293585,SV129B1t2,SAMN03107218,PRJNA263505,SINGLE,bac_16s,SV1_29_B1_t2_16S,SRX738450,Ion Torrent PGM,ION_TORRENT
SRR1619100,48cfeb293585,SV129B1t2,SAMN03107338,PRJNA263505,SINGLE,fun_its,SV1_29_B1_t2_ITS,SRX738570,Ion Torrent PGM,ION_TORRENT
SRR1619015,4ae7de995c88,SX6740B3t0,SAMN03107253,PRJNA263505,SINGLE,bac_16s,SX67_40_B3_t0_16S,SRX738485,Ion Torrent PGM,ION_TORRENT
SRR1619135,4ae7de995c88,SX6740B3t0,SAMN03107373,PRJNA263505,SINGLE,fun_its,SX67_40_B3_t0_ITS,SRX738605,Ion Torrent PGM,ION_TORRENT
SRR1618978,523ae7d16401,SV128B4t1,SAMN03107216,PRJNA263505,SINGLE,bac_16s,SV1_28_B4_t1_16S,SRX738448,Ion Torrent PGM,ION_TORRENT
SRR1619098,523ae7d16401,SV128B4t1,SAMN03107336,PRJNA263505,SINGLE,fun_its,SV1_28_B4_t1_ITS,SRX738568,Ion Torrent PGM,ION_TORRENT
SRR1618915,52c57e8add6c,Con3B4t1,SAMN03107153,PRJNA263505,SINGLE,bac_16s,Con_3_B4_t1_16S,SRX738385,Ion Torrent PGM,ION_TORRENT
SRR1619035,52c57e8add6c,Con3B4t1,SAMN03107273,PRJNA263505,SINGLE,fun_its,Con_3_B4_t1_ITS,SRX738505,Ion Torrent PGM,ION_TORRENT
SRR1618934,530d04c0f70b,Fish19B8t1,SAMN03107172,PRJNA263505,SINGLE,bac_16s,Fish_19_B8_t1_16S,SRX738404,Ion Torrent PGM,ION_TORRENT
SRR1619054,530d04c0f70b,Fish19B8t1,SAMN03107292,PRJNA263505,SINGLE,fun_its,Fish_19_B8_t1_ITS,SRX738524,Ion Torrent PGM,ION_TORRENT
SRR1618992,5448def34dc3,SV157B2t1,SAMN03107230,PRJNA263505,SINGLE,bac_16s,SV1_57_B2_t1_16S,SRX738462,Ion Torrent PGM,ION_TORRENT
SRR1619112,5448def34dc3,SV157B2t1,SAMN03107350,PRJNA263505,SINGLE,fun_its,SV1_57_B2_t1_ITS,SRX738582,Ion Torrent PGM,ION_TORRENT
SRR1618906,55e7c22aadf0,Con1B3t1,SAMN03107144,PRJNA263505,SINGLE,bac_16s,Con_1_B3_t1_16S,SRX738376,Ion Torrent PGM,ION_TORRENT
SRR1619026,55e7c22aadf0,Con1B3t1,SAMN03107264,PRJNA263505,SINGLE,fun_its,Con_1_B3_t1_ITS,SRX738496,Ion Torrent PGM,ION_TORRENT
SRR1619021,566b750e9a30,SX6752B5t0,SAMN03107259,PRJNA263505,SINGLE,bac_16s,SX67_52_B5_t0_16S,SRX738491,Ion Torrent PGM,ION_TORRENT
SRR1619141,566b750e9a30,SX6752B5t0,SAMN03107379,PRJNA263505,SINGLE,fun_its,SX67_52_B5_t0_ITS,SRX738611,Ion Torrent PGM,ION_TORRENT
SRR1618966,5741acbd7615,SV119B7t0,SAMN03107204,PRJNA263505,SINGLE,bac_16s,SV1_19_B7_t0_16S,SRX738436,Ion Torrent PGM,ION_TORRENT
SRR1619086,5741acbd7615,SV119B7t0,SAMN03107324,PRJNA263505,SINGLE,fun_its,SV1_19_B7_t0_ITS,SRX738556,Ion Torrent PGM,ION_TORRENT
SRR1618973,589c94dffe0a,SV126B2t0,SAMN03107211,PRJNA263505,SINGLE,bac_16s,SV1_26_B2_t0_16S,SRX738443,Ion Torrent PGM,ION_TORRENT
SRR1619093,589c94dffe0a,SV126B2t0,SAMN03107331,PRJNA263505,SINGLE,fun_its,SV1_26_B2_t0_ITS,SRX738563,Ion Torrent PGM,ION_TORRENT
SRR1618940,5c10037ff878,Fish22B2t0,SAMN03107178,PRJNA263505,SINGLE,bac_16s,Fish_22_B2_t0_16S,SRX738410,Ion Torrent PGM,ION_TORRENT
SRR1619060,5c10037ff878,Fish22B2t0,SAMN03107298,PRJNA263505,SINGLE,fun_its,Fish_22_B2_t0_ITS,SRX738530,Ion Torrent PGM,ION_TORRENT
SRR1618988,5f9c408ded1c,SV141B5t1,SAMN03107226,PRJNA263505,SINGLE,bac_16s,SV1_41_B5_t1_16S,SRX738458,Ion Torrent PGM,ION_TORRENT
SRR1619108,5f9c408ded1c,SV141B5t1,SAMN03107346,PRJNA263505,SINGLE,fun_its,SV1_41_B5_t1_ITS,SRX738578,Ion Torrent PGM,ION_TORRENT
SRR1618991,650502d70bf9,SV157B2t0,SAMN03107229,PRJNA263505,SINGLE,bac_16s,SV1_57_B2_t0_16S,SRX738461,Ion Torrent PGM,ION_TORRENT
SRR1619111,650502d70bf9,SV157B2t0,SAMN03107349,PRJNA263505,SINGLE,fun_its,SV1_57_B2_t0_ITS,SRX738581,Ion Torrent PGM,ION_TORRENT
SRR1619004,651aa0a34660,SX6724B6t2,SAMN03107242,PRJNA263505,SINGLE,bac_16s,SX67_24_B6_t2_16S,SRX738474,Ion Torrent PGM,ION_TORRENT
SRR1619124,651aa0a34660,SX6724B6t2,SAMN03107362,PRJNA263505,SINGLE,fun_its,SX67_24_B6_t2_ITS,SRX738594,Ion Torrent PGM,ION_TORRENT
SRR1618963,657f6e8c3a36,SV119B1t1,SAMN03107201,PRJNA263505,SINGLE,bac_16s,SV1_19_B1_t1_16S,SRX738433,Ion Torrent PGM,ION_TORRENT
SRR1619083,657f6e8c3a36,SV119B1t1,SAMN03107321,PRJNA263505,SINGLE,fun_its,SV1_19_B1_t1_ITS,SRX738553,Ion Torrent PGM,ION_TORRENT
SRR1618908,65dfa534b549,Con1B6t0,SAMN03107146,PRJNA263505,SINGLE,bac_16s,Con_1_B6_t0_16S,SRX738378,Ion Torrent PGM,ION_TORRENT
SRR1619028,65dfa534b549,Con1B6t0,SAMN03107266,PRJNA263505,SINGLE,fun_its,Con_1_B6_t0_ITS,SRX738498,Ion Torrent PGM,ION_TORRENT
SRR1618923,6818467c44b0,Con4B2t0,SAMN03107161,PRJNA263505,SINGLE,bac_16s,Con_4_B2_t0_16S,SRX738393,Ion Torrent PGM,ION_TORRENT
SRR1619043,6818467c44b0,Con4B2t0,SAMN03107281,PRJNA263505,SINGLE,fun_its,Con_4_B2_t0_ITS,SRX738513,Ion Torrent PGM,ION_TORRENT
SRR1618933,6c20e89eb318,Fish19B6t1,SAMN03107171,PRJNA263505,SINGLE,bac_16s,Fish_19_B6_t1_16S,SRX738403,Ion Torrent PGM,ION_TORRENT
SRR1619053,6c20e89eb318,Fish19B6t1,SAMN03107291,PRJNA263505,SINGLE,fun_its,Fish_19_B6_t1_ITS,SRX738523,Ion Torrent PGM,ION_TORRENT
SRR1619019,6e30fa3f3043,SX6750B3t0,SAMN03107257,PRJNA263505,SINGLE,bac_16s,SX67_50_B3_t0_16S,SRX738489,Ion Torrent PGM,ION_TORRENT
SRR1619139,6e30fa3f3043,SX6750B3t0,SAMN03107377,PRJNA263505,SINGLE,fun_its,SX67_50_B3_t0_ITS,SRX738609,Ion Torrent PGM,ION_TORRENT
SRR1618998,71a0b4ab208e,SX6721B7t1,SAMN03107236,PRJNA263505,SINGLE,bac_16s,SX67_21_B7_t1_16S,SRX738468,Ion Torrent PGM,ION_TORRENT
SRR1619118,71a0b4ab208e,SX6721B7t1,SAMN03107356,PRJNA263505,SINGLE,fun_its,SX67_21_B7_t1_ITS,SRX738588,Ion Torrent PGM,ION_TORRENT
SRR1618986,77175c92c151,SV141B4t2,SAMN03107224,PRJNA263505,SINGLE,bac_16s,SV1_41_B4_t2_16S,SRX738456,Ion Torrent PGM,ION_TORRENT
SRR1619106,77175c92c151,SV141B4t2,SAMN03107344,PRJNA263505,SINGLE,fun_its,SV1_41_B4_t2_ITS,SRX738576,Ion Torrent PGM,ION_TORRENT
SRR1619007,784d8f9fc38b,SX6734B5t0,SAMN03107245,PRJNA263505,SINGLE,bac_16s,SX67_34_B5_t0_16S,SRX738477,Ion Torrent PGM,ION_TORRENT
SRR1619127,784d8f9fc38b,SX6734B5t0,SAMN03107365,PRJNA263505,SINGLE,fun_its,SX67_34_B5_t0_ITS,SRX738597,Ion Torrent PGM,ION_TORRENT
SRR1618965,7a6100431bf3,SV119B6t2,SAMN03107203,PRJNA263505,SINGLE,bac_16s,SV1_19_B6_t2_16S,SRX738435,Ion Torrent PGM,ION_TORRENT
SRR1619085,7a6100431bf3,SV119B6t2,SAMN03107323,PRJNA263505,SINGLE,fun_its,SV1_19_B6_t2_ITS,SRX738555,Ion Torrent PGM,ION_TORRENT
SRR1618917,7b30a5a70e44,Con3B7t0,SAMN03107155,PRJNA263505,SINGLE,bac_16s,Con_3_B7_t0_16S,SRX738387,Ion Torrent PGM,ION_TORRENT
SRR1619037,7b30a5a70e44,Con3B7t0,SAMN03107275,PRJNA263505,SINGLE,fun_its,Con_3_B7_t0_ITS,SRX738507,Ion Torrent PGM,ION_TORRENT
SRR1619024,7b6e71cab880,SX6756B2t1,SAMN03107262,PRJNA263505,SINGLE,bac_16s,SX67_56_B2_t1_16S,SRX738494,Ion Torrent PGM,ION_TORRENT
SRR1619144,7b6e71cab880,SX6756B2t1,SAMN03107382,PRJNA263505,SINGLE,fun_its,SX67_56_B2_t1_ITS,SRX738614,Ion Torrent PGM,ION_TORRENT
SRR1618916,7c6148e60cd8,Con3B4t2,SAMN03107154,PRJNA263505,SINGLE,bac_16s,Con_3_B4_t2_16S,SRX738386,Ion Torrent PGM,ION_TORRENT
SRR1619036,7c6148e60cd8,Con3B4t2,SAMN03107274,PRJNA263505,SINGLE,fun_its,Con_3_B4_t2_ITS,SRX738506,Ion Torrent PGM,ION_TORRENT
SRR1618946,7daf4730d123,Fish26B3t0,SAMN03107184,PRJNA263505,SINGLE,bac_16s,Fish_26_B3_t0_16S,SRX738416,Ion Torrent PGM,ION_TORRENT
SRR1619066,7daf4730d123,Fish26B3t0,SAMN03107304,PRJNA263505,SINGLE,fun_its,Fish_26_B3_t0_ITS,SRX738536,Ion Torrent PGM,ION_TORRENT
SRR1618975,7ee8ad25d925,SV126B8t0,SAMN03107213,PRJNA263505,SINGLE,bac_16s,SV1_26_B8_t0_16S,SRX738445,Ion Torrent PGM,ION_TORRENT
SRR1619095,7ee8ad25d925,SV126B8t0,SAMN03107333,PRJNA263505,SINGLE,fun_its,SV1_26_B8_t0_ITS,SRX738565,Ion Torrent PGM,ION_TORRENT
SRR1618999,8099dd5362a9,SX6722B4t0,SAMN03107237,PRJNA263505,SINGLE,bac_16s,SX67_22_B4_t0_16S,SRX738469,Ion Torrent PGM,ION_TORRENT
SRR1619119,8099dd5362a9,SX6722B4t0,SAMN03107357,PRJNA263505,SINGLE,fun_its,SX67_22_B4_t0_ITS,SRX738589,Ion Torrent PGM,ION_TORRENT
SRR1618919,8151c837f983,Con3B7t2,SAMN03107157,PRJNA263505,SINGLE,bac_16s,Con_3_B7_t2_16S,SRX738389,Ion Torrent PGM,ION_TORRENT
SRR1619039,8151c837f983,Con3B7t2,SAMN03107277,PRJNA263505,SINGLE,fun_its,Con_3_B7_t2_ITS,SRX738509,Ion Torrent PGM,ION_TORRENT
SRR1618914,8302aefe7d12,Con3B4t0,SAMN03107152,PRJNA263505,SINGLE,bac_16s,Con_3_B4_t0_16S,SRX738384,Ion Torrent PGM,ION_TORRENT
SRR1619034,8302aefe7d12,Con3B4t0,SAMN03107272,PRJNA263505,SINGLE,fun_its,Con_3_B4_t0_ITS,SRX738504,Ion Torrent PGM,ION_TORRENT
SRR1618970,83ae21d9386c,SV123B7t2,SAMN03107208,PRJNA263505,SINGLE,bac_16s,SV1_23_B7_t2_16S,SRX738440,Ion Torrent PGM,ION_TORRENT
SRR1619090,83ae21d9386c,SV123B7t2,SAMN03107328,PRJNA263505,SINGLE,fun_its,SV1_23_B7_t2_ITS,SRX738560,Ion Torrent PGM,ION_TORRENT
SRR1618982,844a0d32e63c,SV129B3t2,SAMN03107220,PRJNA263505,SINGLE,bac_16s,SV1_29_B3_t2_16S,SRX738452,Ion Torrent PGM,ION_TORRENT
SRR1619102,844a0d32e63c,SV129B3t2,SAMN03107340,PRJNA263505,SINGLE,fun_its,SV1_29_B3_t2_ITS,SRX738572,Ion Torrent PGM,ION_TORRENT
SRR1618961,886e6a9c6b50,SV113B6t0,SAMN03107199,PRJNA263505,SINGLE,bac_16s,SV1_13_B6_t0_16S,SRX738431,Ion Torrent PGM,ION_TORRENT
SRR1619081,886e6a9c6b50,SV113B6t0,SAMN03107319,PRJNA263505,SINGLE,fun_its,SV1_13_B6_t0_ITS,SRX738551,Ion Torrent PGM,ION_TORRENT
SRR1619014,8bda925dc70e,SX6737B7t2,SAMN03107252,PRJNA263505,SINGLE,bac_16s,SX67_37_B7_t2_16S,SRX738484,Ion Torrent PGM,ION_TORRENT
SRR1619134,8bda925dc70e,SX6737B7t2,SAMN03107372,PRJNA263505,SINGLE,fun_its,SX67_37_B7_t2_ITS,SRX738604,Ion Torrent PGM,ION_TORRENT
SRR1618926,8c70115f631b,Con4B5t0,SAMN03107164,PRJNA263505,SINGLE,bac_16s,Con_4_B5_t0_16S,SRX738396,Ion Torrent PGM,ION_TORRENT
SRR1619046,8c70115f631b,Con4B5t0,SAMN03107284,PRJNA263505,SINGLE,fun_its,Con_4_B5_t0_ITS,SRX738516,Ion Torrent PGM,ION_TORRENT
SRR1618931,8f6b31be2bb5,Fish19B1t1,SAMN03107169,PRJNA263505,SINGLE,bac_16s,Fish_19_B1_t1_16S,SRX738401,Ion Torrent PGM,ION_TORRENT
SRR1619051,8f6b31be2bb5,Fish19B1t1,SAMN03107289,PRJNA263505,SINGLE,fun_its,Fish_19_B1_t1_ITS,SRX738521,Ion Torrent PGM,ION_TORRENT
SRR1619012,92dfc5714d78,SX6736B4t2,SAMN03107250,PRJNA263505,SINGLE,bac_16s,SX67_36_B4_t2_16S,SRX738482,Ion Torrent PGM,ION_TORRENT
SRR1619132,92dfc5714d78,SX6736B4t2,SAMN03107370,PRJNA263505,SINGLE,fun_its,SX67_36_B4_t2_ITS,SRX738602,Ion Torrent PGM,ION_TORRENT
