experiment_id,biosample_id,sample_id,experiment_title,experiment_instrument,experiment_platform
SRX1072058,SAMN03792246,36c0e82caa4b,18S rRNA Microbiome of watershed: Sample PDS_067,Illumina MiSeq,ILLUMINA
SRX1072057,SAMN03792246,36c0e82caa4b,16S rRNA Microbiome of watershed: Sample PDS_067,Illumina MiSeq,ILLUMINA
SRX1072056,SAMN03792238,f41c9db99c4f,18S rRNA Microbiome of watershed: Sample PDS_059,Illumina MiSeq,ILLUMINA
SRX1072055,SAMN03792238,f41c9db99c4f,16S rRNA Microbiome of watershed: Sample PDS_059,Illumina MiSeq,ILLUMINA
SRX1072054,SAMN03792230,0ec254a04f35,18S rRNA Microbiome of watershed: Sample PDS_051,Illumina MiSeq,ILLUMINA
SRX1072053,SAMN03792230,0ec254a04f35,16S rRNA Microbiome of watershed: Sample PDS_051,Illumina MiSeq,ILLUMINA
SRX1072052,SAMN03792222,8c9ad7bb27fb,18S rRNA Microbiome of watershed: Sample PDS_043,Illumina MiSeq,ILLUMINA
SRX1072051,SAMN03792222,8c9ad7bb27fb,16S rRNA Microbiome of watershed: Sample PDS_043,Illumina MiSeq,ILLUMINA
SRX1072050,SAMN03792216,f39dfc0383e4,18S rRNA Microbiome of watershed: Sample PDS_037,Illumina MiSeq,ILLUMINA
SRX1072049,SAMN03792216,f39dfc0383e4,16S rRNA Microbiome of watershed: Sample PDS_037,Illumina MiSeq,ILLUMINA
SRX1072048,SAMN03792206,357c52e6a294,18S rRNA Microbiome of watershed: Sample PDS_027,Illumina MiSeq,ILLUMINA
SRX1072047,SAMN03792206,357c52e6a294,16S rRNA Microbiome of watershed: Sample PDS_027,Illumina MiSeq,ILLUMINA
SRX1072046,SAMN03792198,9cf34c5f1629,18S rRNA Microbiome of watershed: Sample PDS_019,Illumina MiSeq,ILLUMINA
SRX1072045,SAMN03792198,9cf34c5f1629,16S rRNA Microbiome of watershed: Sample PDS_019,Illumina MiSeq,ILLUMINA
SRX1072044,SAMN03792188,6f03c0e63031,18S rRNA Microbiome of watershed: Sample PDS_009,Illumina MiSeq,ILLUMINA
SRX1072043,SAMN03792188,6f03c0e63031,16S rRNA Microbiome of watershed: Sample PDS_009,Illumina MiSeq,ILLUMINA
SRX1072042,SAMN03792290,99f9d321cdbc,18S rRNA Microbiome of watershed: Sample NEG_111,Illumina MiSeq,ILLUMINA
SRX1072041,SAMN03792290,99f9d321cdbc,16S rRNA Microbiome of watershed: Sample NEG_111,Illumina MiSeq,ILLUMINA
SRX1072040,SAMN03792282,671e769a2a8a,18S rRNA Microbiome of watershed: Sample NEG_103,Illumina MiSeq,ILLUMINA
SRX1072039,SAMN03792282,671e769a2a8a,16S rRNA Microbiome of watershed: Sample NEG_103,Illumina MiSeq,ILLUMINA
SRX1072038,SAMN03792273,339e16a9a2ea,18S rRNA Microbiome of watershed: Sample NEG_094,Illumina MiSeq,ILLUMINA
SRX1072037,SAMN03792273,339e16a9a2ea,16S rRNA Microbiome of watershed: Sample NEG_094,Illumina MiSeq,ILLUMINA
SRX1072036,SAMN03792265,8819943cbe42,18S rRNA Microbiome of watershed: Sample NEG_086,Illumina MiSeq,ILLUMINA
SRX1072035,SAMN03792265,8819943cbe42,16S rRNA Microbiome of watershed: Sample NEG_086,Illumina MiSeq,ILLUMINA
SRX1072034,SAMN03792257,ce1dc75e0f8e,18S rRNA Microbiome of watershed: Sample NEG_078,Illumina MiSeq,ILLUMINA
SRX1072033,SAMN03792257,ce1dc75e0f8e,16S rRNA Microbiome of watershed: Sample NEG_078,Illumina MiSeq,ILLUMINA
SRX1072032,SAMN03792249,461cff44a33b,18S rRNA Microbiome of watershed: Sample NEG_070,Illumina MiSeq,ILLUMINA
SRX1072031,SAMN03792249,461cff44a33b,16S rRNA Microbiome of watershed: Sample NEG_070,Illumina MiSeq,ILLUMINA
SRX1072030,SAMN03792241,8979705bf7c2,18S rRNA Microbiome of watershed: Sample NEG_062,Illumina MiSeq,ILLUMINA
SRX1072029,SAMN03792241,8979705bf7c2,16S rRNA Microbiome of watershed: Sample NEG_062,Illumina MiSeq,ILLUMINA
SRX1072028,SAMN03792233,f1996b1c9bb1,18S rRNA Microbiome of watershed: Sample NEG_054,Illumina MiSeq,ILLUMINA
SRX1072027,SAMN03792233,f1996b1c9bb1,16S rRNA Microbiome of watershed: Sample NEG_054,Illumina MiSeq,ILLUMINA
SRX1072026,SAMN03792225,0531245059a2,18S rRNA Microbiome of watershed: Sample NEG_046,Illumina MiSeq,ILLUMINA
SRX1072025,SAMN03792225,0531245059a2,16S rRNA Microbiome of watershed: Sample NEG_046,Illumina MiSeq,ILLUMINA
SRX1072024,SAMN03792217,4cb1de56884d,18S rRNA Microbiome of watershed: Sample NEG_038,Illumina MiSeq,ILLUMINA
SRX1072023,SAMN03792217,4cb1de56884d,16S rRNA Microbiome of watershed: Sample NEG_038,Illumina MiSeq,ILLUMINA
SRX1072022,SAMN03792209,0eccc945da61,18S rRNA Microbiome of watershed: Sample NEG_030,Illumina MiSeq,ILLUMINA
SRX1072021,SAMN03792209,0eccc945da61,16S rRNA Microbiome of watershed: Sample NEG_030,Illumina MiSeq,ILLUMINA
SRX1072020,SAMN03792201,83a6b1ade4a2,18S rRNA Microbiome of watershed: Sample NEG_022,Illumina MiSeq,ILLUMINA
SRX1072019,SAMN03792201,83a6b1ade4a2,16S rRNA Microbiome of watershed: Sample NEG_022,Illumina MiSeq,ILLUMINA
SRX1072018,SAMN03792193,bc4828d9dc6e,18S rRNA Microbiome of watershed: Sample NEG_014,Illumina MiSeq,ILLUMINA
SRX1072017,SAMN03792193,bc4828d9dc6e,16S rRNA Microbiome of watershed: Sample NEG_014,Illumina MiSeq,ILLUMINA
SRX1072014,SAMN03792291,c2ec1a5c5be9,18S rRNA Microbiome of watershed: Sample GVRD_112,Illumina MiSeq,ILLUMINA
SRX1072013,SAMN03792291,c2ec1a5c5be9,16S rRNA Microbiome of watershed: Sample GVRD_112,Illumina MiSeq,ILLUMINA
SRX1072012,SAMN03792274,40a7e0616069,18S rRNA Microbiome of watershed: Sample GVRD_095,Illumina MiSeq,ILLUMINA
SRX1072011,SAMN03792274,40a7e0616069,16S rRNA Microbiome of watershed: Sample GVRD_095,Illumina MiSeq,ILLUMINA
SRX1072010,SAMN03792283,b6006e9b8e8e,18S rRNA Microbiome of watershed: Sample AUP_104,Illumina MiSeq,ILLUMINA
SRX1072009,SAMN03792283,b6006e9b8e8e,16S rRNA Microbiome of watershed: Sample AUP_104,Illumina MiSeq,ILLUMINA
SRX1072008,SAMN03792275,f24a198e7507,18S rRNA Microbiome of watershed: Sample AUP_096,Illumina MiSeq,ILLUMINA
SRX1072007,SAMN03792275,f24a198e7507,16S rRNA Microbiome of watershed: Sample AUP_096,Illumina MiSeq,ILLUMINA
SRX1072006,SAMN03792266,44c88edcd698,18S rRNA Microbiome of watershed: Sample AUP_087,Illumina MiSeq,ILLUMINA
SRX1072005,SAMN03792266,44c88edcd698,16S rRNA Microbiome of watershed: Sample AUP_087,Illumina MiSeq,ILLUMINA
SRX1072004,SAMN03792258,01fc6a95c6a8,18S rRNA Microbiome of watershed: Sample AUP_079,Illumina MiSeq,ILLUMINA
SRX1072003,SAMN03792258,01fc6a95c6a8,16S rRNA Microbiome of watershed: Sample AUP_079,Illumina MiSeq,ILLUMINA
SRX1072002,SAMN03792250,fbda5acf43c1,18S rRNA Microbiome of watershed: Sample AUP_071,Illumina MiSeq,ILLUMINA
SRX1072001,SAMN03792250,fbda5acf43c1,16S rRNA Microbiome of watershed: Sample AUP_071,Illumina MiSeq,ILLUMINA
SRX1072000,SAMN03792242,d20e86a2dbe4,18S rRNA Microbiome of watershed: Sample AUP_063,Illumina MiSeq,ILLUMINA
SRX1071999,SAMN03792242,d20e86a2dbe4,16S rRNA Microbiome of watershed: Sample AUP_063,Illumina MiSeq,ILLUMINA
SRX1071998,SAMN03792234,f5aec790fd93,18S rRNA Microbiome of watershed: Sample AUP_055,Illumina MiSeq,ILLUMINA
SRX1071997,SAMN03792234,f5aec790fd93,16S rRNA Microbiome of watershed: Sample AUP_055,Illumina MiSeq,ILLUMINA
SRX1071996,SAMN03792226,3b0421edd45f,18S rRNA Microbiome of watershed: Sample AUP_047,Illumina MiSeq,ILLUMINA
SRX1071995,SAMN03792226,3b0421edd45f,16S rRNA Microbiome of watershed: Sample AUP_047,Illumina MiSeq,ILLUMINA
SRX1071994,SAMN03792218,59a18205b77c,18S rRNA Microbiome of watershed: Sample AUP_039,Illumina MiSeq,ILLUMINA
SRX1071993,SAMN03792218,59a18205b77c,16S rRNA Microbiome of watershed: Sample AUP_039,Illumina MiSeq,ILLUMINA
SRX1071992,SAMN03792210,c069857452d8,18S rRNA Microbiome of watershed: Sample AUP_031,Illumina MiSeq,ILLUMINA
SRX1071991,SAMN03792210,c069857452d8,16S rRNA Microbiome of watershed: Sample AUP_031,Illumina MiSeq,ILLUMINA
SRX1071990,SAMN03792202,2e9078c142d9,18S rRNA Microbiome of watershed: Sample AUP_023,Illumina MiSeq,ILLUMINA
SRX1071989,SAMN03792202,2e9078c142d9,16S rRNA Microbiome of watershed: Sample AUP_023,Illumina MiSeq,ILLUMINA
SRX1071988,SAMN03792194,d76269fffbe8,18S rRNA Microbiome of watershed: Sample AUP_015,Illumina MiSeq,ILLUMINA
SRX1071987,SAMN03792194,d76269fffbe8,16S rRNA Microbiome of watershed: Sample AUP_015,Illumina MiSeq,ILLUMINA
SRX1071986,SAMN03792190,c2c49494bc0a,18S rRNA Microbiome of watershed: Sample AUP_011,Illumina MiSeq,ILLUMINA
SRX1071985,SAMN03792190,c2c49494bc0a,16S rRNA Microbiome of watershed: Sample AUP_011,Illumina MiSeq,ILLUMINA
SRX1071984,SAMN03792284,a483c90cc572,18S rRNA Microbiome of watershed: Sample APL_105,Illumina MiSeq,ILLUMINA
SRX1071983,SAMN03792284,a483c90cc572,16S rRNA Microbiome of watershed: Sample APL_105,Illumina MiSeq,ILLUMINA
SRX1071982,SAMN03792276,f6e72b8ee38e,18S rRNA Microbiome of watershed: Sample APL_097,Illumina MiSeq,ILLUMINA
SRX1071981,SAMN03792276,f6e72b8ee38e,16S rRNA Microbiome of watershed: Sample APL_097,Illumina MiSeq,ILLUMINA
SRX1071980,SAMN03792267,b8469ec562ac,18S rRNA Microbiome of watershed: Sample APL_088,Illumina MiSeq,ILLUMINA
SRX1071979,SAMN03792267,b8469ec562ac,16S rRNA Microbiome of watershed: Sample APL_088,Illumina MiSeq,ILLUMINA
SRX1071978,SAMN03792259,6ee98cd383b9,18S rRNA Microbiome of watershed: Sample APL_080,Illumina MiSeq,ILLUMINA
SRX1071977,SAMN03792259,6ee98cd383b9,16S rRNA Microbiome of watershed: Sample APL_080,Illumina MiSeq,ILLUMINA
SRX1071976,SAMN03792251,ad6a557c27af,18S rRNA Microbiome of watershed: Sample APL_072,Illumina MiSeq,ILLUMINA
SRX1071975,SAMN03792251,ad6a557c27af,16S rRNA Microbiome of watershed: Sample APL_072,Illumina MiSeq,ILLUMINA
SRX1071974,SAMN03792243,3e42cab5f595,18S rRNA Microbiome of watershed: Sample APL_064,Illumina MiSeq,ILLUMINA
SRX1071973,SAMN03792243,3e42cab5f595,16S rRNA Microbiome of watershed: Sample APL_064,Illumina MiSeq,ILLUMINA
SRX1071972,SAMN03792235,142c4df76ca5,18S rRNA Microbiome of watershed: Sample APL_056,Illumina MiSeq,ILLUMINA
SRX1071971,SAMN03792235,142c4df76ca5,16S rRNA Microbiome of watershed: Sample APL_056,Illumina MiSeq,ILLUMINA
SRX1071970,SAMN03792227,de7f4cee2e1f,18S rRNA Microbiome of watershed: Sample APL_048,Illumina MiSeq,ILLUMINA
SRX1071969,SAMN03792227,de7f4cee2e1f,16S rRNA Microbiome of watershed: Sample APL_048,Illumina MiSeq,ILLUMINA
SRX1071968,SAMN03792219,89d9aca3a9cc,18S rRNA Microbiome of watershed: Sample APL_040,Illumina MiSeq,ILLUMINA
SRX1071967,SAMN03792219,89d9aca3a9cc,16S rRNA Microbiome of watershed: Sample APL_040,Illumina MiSeq,ILLUMINA
SRX1071966,SAMN03792211,eab39151baf6,18S rRNA Microbiome of watershed: Sample APL_032,Illumina MiSeq,ILLUMINA
SRX1071965,SAMN03792211,eab39151baf6,16S rRNA Microbiome of watershed: Sample APL_032,Illumina MiSeq,ILLUMINA
SRX1071964,SAMN03792203,659b4dcf1166,18S rRNA Microbiome of watershed: Sample APL_024,Illumina MiSeq,ILLUMINA
SRX1071963,SAMN03792203,659b4dcf1166,16S rRNA Microbiome of watershed: Sample APL_024,Illumina MiSeq,ILLUMINA
SRX1071962,SAMN03792195,56fba78641a3,18S rRNA Microbiome of watershed: Sample APL_016,Illumina MiSeq,ILLUMINA
SRX1071961,SAMN03792195,56fba78641a3,16S rRNA Microbiome of watershed: Sample APL_016,Illumina MiSeq,ILLUMINA
SRX1071960,SAMN03792191,6a870675c6cc,18S rRNA Microbiome of watershed: Sample APL_012,Illumina MiSeq,ILLUMINA
SRX1071959,SAMN03792191,6a870675c6cc,16S rRNA Microbiome of watershed: Sample APL_012,Illumina MiSeq,ILLUMINA
SRX1071958,SAMN03792285,4f5da08d4971,18S rRNA Microbiome of watershed: Sample ADS_106,Illumina MiSeq,ILLUMINA
SRX1071957,SAMN03792285,4f5da08d4971,16S rRNA Microbiome of watershed: Sample ADS_106,Illumina MiSeq,ILLUMINA
SRX1071956,SAMN03792277,5c58992a6504,18S rRNA Microbiome of watershed: Sample ADS_098,Illumina MiSeq,ILLUMINA
SRX1071955,SAMN03792277,5c58992a6504,16S rRNA Microbiome of watershed: Sample ADS_098,Illumina MiSeq,ILLUMINA
SRX1071954,SAMN03792268,c3cde29b2458,18S rRNA Microbiome of watershed: Sample ADS_089,Illumina MiSeq,ILLUMINA
SRX1071953,SAMN03792268,c3cde29b2458,16S rRNA Microbiome of watershed: Sample ADS_089,Illumina MiSeq,ILLUMINA
SRX1071952,SAMN03792260,a50732634556,18S rRNA Microbiome of watershed: Sample ADS_081,Illumina MiSeq,ILLUMINA
SRX1071951,SAMN03792260,a50732634556,16S rRNA Microbiome of watershed: Sample ADS_081,Illumina MiSeq,ILLUMINA
SRX1071950,SAMN03792252,7616152494cb,18S rRNA Microbiome of watershed: Sample ADS_073,Illumina MiSeq,ILLUMINA
SRX1071949,SAMN03792252,7616152494cb,16S rRNA Microbiome of watershed: Sample ADS_073,Illumina MiSeq,ILLUMINA
SRX1071948,SAMN03792244,ce7127be6a38,18S rRNA Microbiome of watershed: Sample ADS_065,Illumina MiSeq,ILLUMINA
SRX1071947,SAMN03792244,ce7127be6a38,16S rRNA Microbiome of watershed: Sample ADS_065,Illumina MiSeq,ILLUMINA
SRX1071946,SAMN03792236,4ab77da2403d,18S rRNA Microbiome of watershed: Sample ADS_057,Illumina MiSeq,ILLUMINA
SRX1071945,SAMN03792236,4ab77da2403d,16S rRNA Microbiome of watershed: Sample ADS_057,Illumina MiSeq,ILLUMINA
SRX1071944,SAMN03792228,280953b4c576,18S rRNA Microbiome of watershed: Sample ADS_049,Illumina MiSeq,ILLUMINA
SRX1071943,SAMN03792228,280953b4c576,16S rRNA Microbiome of watershed: Sample ADS_049,Illumina MiSeq,ILLUMINA
SRX1071942,SAMN03792220,713c1a1d4329,18S rRNA Microbiome of watershed: Sample ADS_041,Illumina MiSeq,ILLUMINA
SRX1071941,SAMN03792220,713c1a1d4329,16S rRNA Microbiome of watershed: Sample ADS_041,Illumina MiSeq,ILLUMINA
SRX1071940,SAMN03792212,1c4c7661827b,18S rRNA Microbiome of watershed: Sample ADS_033,Illumina MiSeq,ILLUMINA
SRX1071939,SAMN03792212,1c4c7661827b,16S rRNA Microbiome of watershed: Sample ADS_033,Illumina MiSeq,ILLUMINA
SRX1071938,SAMN03792204,38759dfab1cb,18S rRNA Microbiome of watershed: Sample ADS_025,Illumina MiSeq,ILLUMINA
SRX1071937,SAMN03792204,38759dfab1cb,16S rRNA Microbiome of watershed: Sample ADS_025,Illumina MiSeq,ILLUMINA
SRX1071936,SAMN03792196,da762987dee5,18S rRNA Microbiome of watershed: Sample ADS_017,Illumina MiSeq,ILLUMINA
SRX1071935,SAMN03792196,da762987dee5,16S rRNA Microbiome of watershed: Sample ADS_017,Illumina MiSeq,ILLUMINA
SRX1071934,SAMN03792192,c2447c01a74b,18S rRNA Microbiome of watershed: Sample ADS_013,Illumina MiSeq,ILLUMINA
SRX1071933,SAMN03792192,c2447c01a74b,16S rRNA Microbiome of watershed: Sample ADS_013,Illumina MiSeq,ILLUMINA
SRX1247933,SAMN04129502,ae00af176192,NA,Ion Torrent PGM,ION_TORRENT
SRX1247903,SAMN04129503,90a27f8e098c,NA,Ion Torrent PGM,ION_TORRENT
SRX1247867,SAMN04129501,83c376d2ba0a,NA,Ion Torrent PGM,ION_TORRENT
SRX1247980,SAMN04126333,eb3335f59e37,NA,Ion Torrent PGM,ION_TORRENT
SRX1247975,SAMN04126341,09170a7f5b88,NA,Ion Torrent PGM,ION_TORRENT
SRX1247974,SAMN04126328,a3d07cc86036,NA,Ion Torrent PGM,ION_TORRENT
SRX1247972,SAMN04126381,9eb5b42cd125,NA,Ion Torrent PGM,ION_TORRENT
SRX1247971,SAMN04126380,017c4818cb47,NA,Ion Torrent PGM,ION_TORRENT
SRX1247969,SAMN04126376,1dfd225eb5f7,NA,Ion Torrent PGM,ION_TORRENT
SRX1247968,SAMN04126374,41397b12f70f,NA,Ion Torrent PGM,ION_TORRENT
SRX1247967,SAMN04126372,83c376d2ba0a,NA,Ion Torrent PGM,ION_TORRENT
SRX1247966,SAMN04126370,951e95d8db5e,NA,Ion Torrent PGM,ION_TORRENT
SRX1247965,SAMN04126368,53be80b948a3,NA,Ion Torrent PGM,ION_TORRENT
SRX1247964,SAMN04126407,7a8e6576f948,NA,Ion Torrent PGM,ION_TORRENT
SRX1247963,SAMN04126365,57faeb2c5617,NA,Ion Torrent PGM,ION_TORRENT
SRX1247960,SAMN04126396,fd4aa7805b96,NA,Ion Torrent PGM,ION_TORRENT
SRX1247959,SAMN04126356,7a465d0c4543,NA,Ion Torrent PGM,ION_TORRENT
SRX1247956,SAMN04126382,9eb5b42cd125,NA,Ion Torrent PGM,ION_TORRENT
SRX1247955,SAMN04126375,1dfd225eb5f7,NA,Ion Torrent PGM,ION_TORRENT
SRX1247954,SAMN04126347,1d18e075a88d,NA,Ion Torrent PGM,ION_TORRENT
SRX1247951,SAMN04126348,1d18e075a88d,NA,Ion Torrent PGM,ION_TORRENT
SRX1247950,SAMN04126335,4745b8081e6e,NA,Ion Torrent PGM,ION_TORRENT
SRX1247949,SAMN04126331,61a031be026f,NA,Ion Torrent PGM,ION_TORRENT
SRX1247947,SAMN04126408,27fd556d1921,NA,Ion Torrent PGM,ION_TORRENT
SRX1247946,SAMN04126406,7a8e6576f948,NA,Ion Torrent PGM,ION_TORRENT
SRX1247945,SAMN04126405,90a27f8e098c,NA,Ion Torrent PGM,ION_TORRENT
SRX1247943,SAMN04126395,fd4aa7805b96,NA,Ion Torrent PGM,ION_TORRENT
SRX1247942,SAMN04126393,54039ebd0589,NA,Ion Torrent PGM,ION_TORRENT
SRX1247940,SAMN04126369,53be80b948a3,NA,Ion Torrent PGM,ION_TORRENT
SRX1247939,SAMN04126361,5c61283989c5,NA,Ion Torrent PGM,ION_TORRENT
SRX1247938,SAMN04126340,09170a7f5b88,NA,Ion Torrent PGM,ION_TORRENT
SRX1247937,SAMN04126334,4745b8081e6e,NA,Ion Torrent PGM,ION_TORRENT
SRX1247935,SAMN04126362,53d48047c874,NA,Ion Torrent PGM,ION_TORRENT
SRX1247934,SAMN04126360,5c61283989c5,NA,Ion Torrent PGM,ION_TORRENT
SRX1247932,SAMN04126352,c48041dc6e8c,NA,Ion Torrent PGM,ION_TORRENT
SRX1247928,SAMN04126345,cc93031e1a51,NA,Ion Torrent PGM,ION_TORRENT
SRX1247925,SAMN04126330,61a031be026f,NA,Ion Torrent PGM,ION_TORRENT
SRX1247924,SAMN04126327,a3d07cc86036,NA,Ion Torrent PGM,ION_TORRENT
SRX1247902,SAMN04126403,68a5559f974d,NA,Ion Torrent PGM,ION_TORRENT
SRX1247899,SAMN04126400,ae00af176192,NA,Ion Torrent PGM,ION_TORRENT
SRX1247895,SAMN04126394,54039ebd0589,NA,Ion Torrent PGM,ION_TORRENT
SRX1247892,SAMN04126404,68a5559f974d,NA,Ion Torrent PGM,ION_TORRENT
SRX1247879,SAMN04126379,017c4818cb47,NA,Ion Torrent PGM,ION_TORRENT
SRX1247869,SAMN04126373,41397b12f70f,NA,Ion Torrent PGM,ION_TORRENT
SRX1247849,SAMN04126371,951e95d8db5e,NA,Ion Torrent PGM,ION_TORRENT
SRX1247846,SAMN04126409,27fd556d1921,NA,Ion Torrent PGM,ION_TORRENT
SRX1247805,SAMN04126364,57faeb2c5617,NA,Ion Torrent PGM,ION_TORRENT
SRX1247802,SAMN04126363,53d48047c874,NA,Ion Torrent PGM,ION_TORRENT
SRX1247801,SAMN04126357,7a465d0c4543,NA,Ion Torrent PGM,ION_TORRENT
SRX1247800,SAMN04126353,c48041dc6e8c,NA,Ion Torrent PGM,ION_TORRENT
SRX1247794,SAMN04126346,cc93031e1a51,NA,Ion Torrent PGM,ION_TORRENT
SRX1247776,SAMN04126332,eb3335f59e37,NA,Ion Torrent PGM,ION_TORRENT
SRX1824669,SAMN05202257,f68f0ffe480d,"Characterization of fungal and bacterial communities from inlet, ocean, and coral samples",Illumina MiSeq,ILLUMINA
SRX1824668,SAMN05202256,710bb830dca8,"Characterization of fungal and bacterial communities from inlet, ocean, and coral samples",Illumina MiSeq,ILLUMINA
SRX1824660,SAMN05202249,dbbd3252605b,"Characterization of fungal and bacterial communities from inlet, ocean, and coral samples",Illumina MiSeq,ILLUMINA
SRX1824651,SAMN05202241,88b96b919ab0,"Characterization of fungal and bacterial communities from inlet, ocean, and coral samples",Illumina MiSeq,ILLUMINA
SRX1824641,SAMN05202232,67a87868562b,"Characterization of fungal and bacterial communities from inlet, ocean, and coral samples",Illumina MiSeq,ILLUMINA
SRX1824636,SAMN05202227,adbf0b0fc9c1,"Characterization of fungal and bacterial communities from inlet, ocean, and coral samples",Illumina MiSeq,ILLUMINA
SRX1824622,SAMN05202574,3f4c240c002b,"Characterization of fungal and bacterial communities from inlet, ocean, and coral samples",Illumina HiSeq 2500,ILLUMINA
SRX1824621,SAMN05202573,efc36d2d9ecb,"Characterization of fungal and bacterial communities from inlet, ocean, and coral samples",Illumina HiSeq 2500,ILLUMINA
SRX1824620,SAMN05202572,0e11c82442c1,"Characterization of fungal and bacterial communities from inlet, ocean, and coral samples",Illumina HiSeq 2500,ILLUMINA
SRX1824618,SAMN05202570,7a31c933f2c1,"Characterization of fungal and bacterial communities from inlet, ocean, and coral samples",Illumina HiSeq 2500,ILLUMINA
SRX1824617,SAMN05202569,a3c2f8cab9e0,"Characterization of fungal and bacterial communities from inlet, ocean, and coral samples",Illumina HiSeq 2500,ILLUMINA
SRX1824616,SAMN05202568,5a42df40aaf4,"Characterization of fungal and bacterial communities from inlet, ocean, and coral samples",Illumina HiSeq 2500,ILLUMINA
SRX1824615,SAMN05202567,61456734821d,"Characterization of fungal and bacterial communities from inlet, ocean, and coral samples",Illumina HiSeq 2500,ILLUMINA
SRX1824613,SAMN05202566,c40baa042d70,"Characterization of fungal and bacterial communities from inlet, ocean, and coral samples",Illumina HiSeq 2500,ILLUMINA
SRX1824612,SAMN05202565,e4ba9e9b811d,"Characterization of fungal and bacterial communities from inlet, ocean, and coral samples",Illumina HiSeq 2500,ILLUMINA
SRX1824611,SAMN05202564,161d002353f2,"Characterization of fungal and bacterial communities from inlet, ocean, and coral samples",Illumina HiSeq 2500,ILLUMINA
SRX1824610,SAMN05202563,1980e386388b,"Characterization of fungal and bacterial communities from inlet, ocean, and coral samples",Illumina HiSeq 2500,ILLUMINA
SRX1824609,SAMN05202562,9d1aa917849d,"Characterization of fungal and bacterial communities from inlet, ocean, and coral samples",Illumina HiSeq 2500,ILLUMINA
SRX1824608,SAMN05202561,671c68fb3456,"Characterization of fungal and bacterial communities from inlet, ocean, and coral samples",Illumina HiSeq 2500,ILLUMINA
